ID,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Churn
2257,94,Renew,0,0,1,207,109,50,8.37,2.6,Tidak
2258,85,Renew,1,3.65,1,207.9,95,92.5,11.68,13.5,Tidak
2259,80,NotRenew,0,0,1,276.5,122,64,9.78,7.2,Ya
2260,210,Renew,1,2.73,3,313.8,87,93.3,7.39,10.1,Tidak
2261,88,NotRenew,1,3.51,1,288.5,114,102.1,10.17,13,Tidak
2262,100,Renew,0,0.33,4,210.9,85,67.3,16.47,9.4,Tidak
2263,154,Renew,1,3.94,1,64.9,76,66.4,9.21,14.6,Tidak
2264,32,Renew,1,2.43,1,243.5,137,86.3,11.84,9,Tidak
2265,18,Renew,0,0.27,3,197,97,53.7,10.19,8.7,Tidak
2266,126,Renew,1,2.35,0,278,88,92.5,12.66,8.7,Tidak
2267,144,Renew,1,2.7,1,219.9,102,84,11.11,10,Tidak
2268,29,Renew,0,0,2,313.2,103,72,10.82,12.8,Ya
2269,86,Renew,1,3.05,0,145.7,88,72.5,9.55,11.3,Tidak
2270,138,Renew,1,2.21,0,75.8,102,50.1,8.68,8.2,Tidak
2271,146,Renew,0,0,3,195.9,86,53,11.43,12.2,Tidak
2272,175,Renew,0,0,1,132,95,43,11.56,8.7,Tidak
2273,74,Renew,0,0,2,124,102,44,13.11,11.7,Tidak
2274,48,Renew,0,0,2,171.9,98,43,7.95,7.6,Tidak
2275,74,Renew,1,2.67,4,249.4,70,87.7,10.48,9.9,Tidak
2276,105,NotRenew,0,0,0,228.4,100,52,7.26,7.7,Tidak
2277,157,Renew,0,0.39,3,168.6,71,50.9,10.26,5.9,Tidak
2278,217,Renew,0,0.29,0,123.7,138,45.9,12.43,13.3,Tidak
2279,68,Renew,0,0.28,1,178.7,61,54.8,12.62,8.4,Tidak
2280,80,Renew,0,0,1,113.2,86,36,9.28,9.5,Tidak
2281,38,Renew,1,3.62,2,142.4,106,87.2,15.69,13.4,Tidak
2282,107,Renew,1,2.24,0,204.2,57,75.4,10.3,8.3,Tidak
2283,140,Renew,0,0,3,149.7,71,44,10.63,12.6,Tidak
2284,98,Renew,0,0.38,5,227.1,116,52.8,6.03,4.7,Ya
2285,114,Renew,0,0,2,155.3,75,41,8.5,12.6,Tidak
2286,46,Renew,0,0,1,156.4,105,43,9.28,11.8,Tidak
2287,118,Renew,1,2.81,0,148.7,105,68.1,8.37,10.4,Tidak
2288,37,Renew,0,0,3,271.7,112,60,7.76,6.6,Tidak
2289,34,Renew,0,0.31,0,193.7,74,47.1,6.35,8.8,Tidak
2290,98,NotRenew,1,2.92,1,245.5,54,96.2,14.64,10.8,Tidak
2291,113,Renew,0,0,3,245.3,108,64,13,10.7,Ya
2292,69,Renew,0,0,0,196.1,87,54,11.84,11.9,Tidak
2293,121,Renew,0,0,2,134.1,112,40,9.76,10.5,Tidak
2294,59,NotRenew,1,2.46,1,225,78,79.6,9.57,9.1,Tidak
2295,59,Renew,0,0,0,189.7,100,43,5.8,7.4,Tidak
2296,190,Renew,0,0.26,0,142.9,96,42.6,8.9,6.6,Tidak
2297,109,Renew,0,0,1,175.6,80,51,11.9,10.2,Tidak
2298,136,Renew,0,0,2,92.4,109,35,10.95,12.9,Tidak
2299,86,Renew,0,0,1,92.8,92,30,7.98,8.8,Tidak
2300,100,Renew,1,2.16,0,221.7,100,79.6,11.81,8,Tidak
2301,106,Renew,0,0,0,159.6,94,51,13.84,8.8,Tidak
2302,104,Renew,0,0,2,144.5,107,40,9.03,17,Tidak
2303,129,Renew,0,0.41,2,159.1,100,49.1,10.13,11.5,Tidak
2304,205,Renew,0,0.32,2,49.9,123,25.2,7.54,10.1,Tidak
2305,93,Renew,1,2.97,0,116.9,120,69.7,11.62,11,Tidak
2306,123,Renew,0,0,3,150,98,34,4.49,11.1,Tidak
2307,99,Renew,0,0,1,254.4,120,57,7.97,6,Tidak
2308,61,Renew,1,2.94,3,270.7,53,93.4,10.04,10.9,Tidak
2309,71,Renew,0,0,1,207,112,50,8.69,12.1,Tidak
2310,4,NotRenew,0,0,0,145.3,89,51,15.19,8.9,Tidak
2311,148,Renew,1,3.65,3,230.7,102,96.5,11.69,13.5,Tidak
2312,141,Renew,0,0,1,151.5,104,47,12.11,10.8,Tidak
2313,56,Renew,0,0.37,0,146.1,57,45.7,9.81,9.2,Tidak
2314,160,Renew,0,0,3,256,111,60,9.37,11.5,Tidak
2315,43,Renew,1,3.13,3,200.2,105,86.3,12.22,11.6,Tidak
2316,42,Renew,0,0.33,2,150.7,52,50.3,12.34,7,Tidak
2317,135,NotRenew,0,0,1,186,107,38,3.3,12.9,Tidak
2318,106,Renew,0,0,3,212.9,110,53,9.35,6.3,Tidak
2319,106,Renew,0,0,0,194.8,133,52,10.67,11.5,Tidak
2320,83,Renew,1,2.35,3,272.5,105,91.5,12.65,8.7,Tidak
2321,110,Renew,0,0,1,135.1,109,41,10.26,11.7,Tidak
2322,153,Renew,0,0.29,1,154.6,56,51.9,13.15,15.5,Tidak
2323,109,Renew,1,2.86,5,230.5,116,90.6,13.29,10.6,Tidak
2324,31,Renew,0,0,1,165.4,84,46,10.19,8.2,Tidak
2325,124,Renew,0,0,4,143.3,120,44,11.54,7.8,Ya
2326,110,Renew,0,0,2,271.1,108,67,11.85,9.8,Ya
2327,124,Renew,0,0,0,253.5,104,54,5.9,14,Tidak
2328,82,Renew,0,0.31,6,167.1,77,43.1,6.59,9.4,Ya
2329,122,Renew,0,0,1,168.3,96,37,4.38,8.4,Tidak
2330,137,Renew,0,0.21,1,104.7,115,42.1,12.49,8.9,Tidak
2331,69,Renew,0,0,1,135.4,101,44,11.91,10.6,Tidak
2332,46,Renew,1,1.94,1,191.4,102,83.4,18.09,7.2,Tidak
2333,103,Renew,0,0,1,158.7,90,44,9.92,10.5,Tidak
2334,16,Renew,0,0.21,2,144.8,84,41.1,8.25,8.2,Tidak
2335,119,Renew,0,0,3,98.8,97,30,7.35,10,Tidak
2336,124,NotRenew,0,0,3,157.8,71,45,10.16,10,Ya
2337,122,Renew,1,3.13,1,163,107,86.3,15.64,11.6,Tidak
2338,139,Renew,0,0,4,181.6,119,60,16.79,8.3,Tidak
2339,67,Renew,0,0.31,2,129,78,41.1,9.4,11.2,Tidak
2340,84,Renew,0,0.27,1,86,83,39.7,13.04,8.9,Tidak
2341,101,Renew,1,3.4,0,193.9,71,84,9.49,12.6,Tidak
2342,40,Renew,0,0.25,0,109.4,107,42.5,12.24,7.1,Tidak
2343,61,Renew,0,0,2,188.9,105,46,7.68,10.2,Tidak
2344,120,NotRenew,0,0,1,179.9,72,46,8.5,13.8,Ya
2345,95,Renew,0,0,1,183.4,98,56,14.07,8.2,Tidak
2346,98,Renew,0,0,0,288.1,101,61,6.9,0,Tidak
2347,114,Renew,0,0,2,169.2,96,42,7.5,4.6,Tidak
2348,68,NotRenew,1,3.65,1,195.5,113,84.5,8.58,13.5,Ya
2349,149,Renew,1,3.05,2,264.4,102,94.5,10.98,11.3,Tidak
2350,22,Renew,0,0,0,207.7,116,54,10.53,9.6,Tidak
2351,176,Renew,0,0.34,0,169.5,151,42.4,5.65,8.7,Tidak
2352,152,Renew,0,0,2,141.5,102,47,13.15,3.4,Tidak
2353,118,Renew,0,0,0,154.8,71,48,12.2,12.8,Tidak
2354,101,NotRenew,0,0.17,1,133.5,51,43.7,10.98,11.7,Tidak
2355,102,Renew,0,0,2,273.2,85,65,10.56,13.1,Ya
2356,118,Renew,0,0,2,224.6,94,58,11.3,12.5,Tidak
2357,105,Renew,0,0,2,273.8,97,72,14.49,5.8,Ya
2358,153,Renew,0,0,1,159.5,103,51,13.78,10.1,Ya
2359,71,Renew,0,0,0,104,92,35,9.85,14.6,Tidak
2360,71,Renew,1,3.54,1,115.4,90,74.4,10.87,13.1,Tidak
2361,68,Renew,0,0,2,222.1,107,55,9.97,9.4,Tidak
2362,66,Renew,0,0.33,3,116.4,98,31.3,4.78,10.5,Tidak
2363,101,Renew,0,0.25,3,217.7,118,59.5,11.59,0,Tidak
2364,116,Renew,0,0,0,129.4,84,36,7.87,13.3,Tidak
2365,54,Renew,1,3.7,0,161.8,73,88,13.65,13.7,Tidak
2366,112,Renew,1,3.11,1,198.8,122,86.1,11.93,11.5,Tidak
2367,122,Renew,1,3.78,1,147.8,85,75.8,7.37,14,Tidak
2368,74,Renew,0,0,3,262.3,114,62,9.95,6.6,Tidak
2369,90,Renew,0,0,1,246.4,83,56,8.02,7.6,Tidak
2370,112,Renew,0,0,4,174.3,123,42,7.01,9,Ya
2371,85,Renew,0,0,4,183.4,111,46,8.44,9.9,Tidak
2372,100,Renew,0,0,1,191.9,95,50,10.05,18.2,Tidak
2373,114,Renew,0,0,2,187.8,109,46,7.73,10.1,Tidak
2374,83,Renew,0,0.24,0,259.7,106,60.4,7.64,10.2,Tidak
2375,157,NotRenew,0,0,0,180.4,123,48,9.7,8.4,Tidak
2376,51,Renew,0,0.31,2,51.8,107,32.1,11.51,10.4,Tidak
2377,42,Renew,0,0,1,303.9,106,72,11.61,5.8,Ya
2378,101,Renew,1,2.38,1,123.7,125,59.8,8.63,8.8,Ya
2379,112,Renew,0,0,3,206.2,122,50,8.23,12.6,Tidak
2380,56,Renew,0,0,2,164.3,92,48,11.69,11.8,Tidak
2381,53,Renew,0,0,9,228.6,117,51,6.64,10.1,Ya
2382,64,Renew,1,2.05,1,200.4,80,66.5,6.56,7.6,Tidak
2383,123,Renew,0,0,0,154.3,107,42,9.15,10.9,Tidak
2384,68,Renew,1,2.59,2,122.9,93,66.9,11.68,9.6,Tidak
2385,40,NotRenew,0,0.23,0,220.8,100,63.3,13.29,6.4,Tidak
2386,132,Renew,0,0,0,214.6,78,58,12.59,13.9,Tidak
2387,120,NotRenew,0,0,2,202,123,51,9.22,7.4,Ya
2388,108,Renew,1,2.46,6,209.5,108,69.6,5.48,9.1,Ya
2389,161,Renew,0,0,1,297.9,141,71,11.91,8.9,Ya
2390,130,Renew,0,0.24,0,212.8,102,55.4,9.49,10.6,Ya
2391,122,Renew,0,0,0,145.6,102,49,14.24,12.2,Tidak
2392,130,Renew,1,2.92,2,152.9,87,74.2,10.66,10.8,Tidak
2393,90,Renew,0,0,1,125.4,158,45,13.46,11,Tidak
2394,139,Renew,1,2.24,0,138.3,96,53.4,4.03,8.3,Tidak
2395,57,Renew,0,0.31,3,189.3,157,51.1,8.75,11.2,Tidak
2396,128,Renew,0,0,4,199.3,86,51,9.74,14.3,Tidak
2397,127,NotRenew,0,0.32,2,247.5,99,55.2,5.43,10.6,Tidak
2398,107,Renew,0,0,1,294.9,71,67,9.64,13.2,Ya
2399,177,Renew,0,0,1,175.4,99,44,7.77,11.5,Tidak
2400,121,Renew,0,0,1,179.4,70,43,7.15,11.2,Tidak
2401,99,NotRenew,1,2.27,0,126.8,94,69.7,14.68,8.4,Tidak
2402,126,NotRenew,0,0,1,239.7,87,65,14.09,11.4,Ya
2403,77,Renew,1,4.13,5,143,101,84.3,10.61,15.3,Ya
2404,21,Renew,0,0,2,91.9,109,33,9.92,13,Tidak
2405,56,Renew,0,0.33,1,210.4,80,54.3,8.83,15.5,Tidak
2406,92,Renew,1,1.73,1,201.3,130,69.3,10.19,6.4,Ya
2407,81,Renew,0,0,2,145.6,59,50,14.4,9.2,Tidak
2408,139,NotRenew,1,3.62,1,203.5,82,88.2,10.02,13.4,Ya
2409,68,Renew,0,0.34,1,232.4,76,56.4,7.67,10.5,Tidak
2410,183,Renew,1,2.35,2,86.5,119,62.5,14.26,8.7,Tidak
2411,90,Renew,0,0,0,109.9,102,38,11.04,10.9,Tidak
2412,165,Renew,0,0.13,1,156,88,51.3,13.81,9.3,Tidak
2413,89,Renew,0,0,1,326.3,112,70,8.26,7.5,Ya
2414,59,Renew,0,0,0,195,58,51,9.93,14.8,Tidak
2415,16,NotRenew,0,0,0,110,91,32,7.37,6.4,Tidak
2416,114,Renew,0,0,5,147.1,119,39,8.05,9,Ya
2417,113,Renew,0,0,2,156,141,49,12.84,11.9,Tidak
2418,120,Renew,0,0.36,2,98.2,99,36.6,9.34,9.3,Tidak
2419,115,Renew,0,0.26,0,210.6,120,51.6,7.66,11,Tidak
2420,37,Renew,0,0,2,239.9,120,64,13.08,8.9,Ya
2421,100,NotRenew,0,0,2,159.9,94,43,9,11.6,Ya
2422,132,Renew,0,0,4,197.8,66,46,6.7,10.9,Ya
2423,38,Renew,1,4.1,2,115.4,98,75,8.31,15.2,Tidak
2424,1,Renew,0,0,0,123.8,113,42,11.81,3.7,Tidak
2425,97,Renew,1,1.73,1,117.6,97,54.3,9.82,6.4,Tidak
2426,55,Renew,1,2.32,2,105.3,82,58.2,9.87,8.6,Tidak
2427,75,Renew,0,0,1,111.7,121,40,11.87,13.1,Tidak
2428,83,Renew,0,0,2,159.3,104,45,10.12,9.5,Tidak
2429,40,Renew,0,0,6,81.7,123,32,10.51,11.3,Ya
2430,101,Renew,1,2.7,2,238,88,86,10.48,10,Tidak
2431,120,Renew,1,4.21,0,128.1,99,85.1,12.39,15.6,Tidak
2432,183,Renew,1,2.75,1,171.2,104,73.5,9.68,10.2,Tidak
2433,75,Renew,0,0,4,109,88,41,12.97,13.3,Ya
2434,80,Renew,0,0,2,220,114,56,10.39,12.1,Tidak
2435,88,Renew,0,0,0,55.6,65,31,12.14,11.3,Tidak
2436,112,Renew,1,2.78,1,286.6,79,103.8,15.77,10.3,Tidak
2437,63,Renew,0,0,1,207.6,96,55,11.45,13.3,Tidak
2438,105,Renew,1,2.24,4,109.6,108,62.4,12.47,8.3,Ya
2439,92,Renew,0,0.33,2,197.2,113,58.3,12.12,11,Tidak
2440,177,Renew,0,0,1,175.7,120,45,8.43,14.6,Tidak
2441,118,Renew,0,0.43,0,205.2,115,55.3,9.24,7,Tidak
2442,111,Renew,1,3.27,1,193.1,104,75.7,5.58,12.1,Tidak
2443,82,Renew,1,1.27,3,232.6,121,65.7,7.66,4.7,Tidak
2444,74,Renew,0,0.22,0,102.7,89,33.2,7.47,11,Tidak
2445,121,Renew,1,2.62,5,263.1,70,95.2,13.97,9.7,Tidak
2446,131,Renew,0,0.31,1,197,79,54.1,10.05,11.6,Tidak
2447,125,Renew,0,0.3,2,169.3,90,46,7.8,11.6,Tidak
2448,19,Renew,0,0.31,1,201.5,123,49.1,6.46,12.9,Tidak
2449,138,Renew,0,0,3,251,119,51,4.56,13.8,Tidak
2450,119,Renew,0,0,3,230.4,117,59,11.25,7.6,Tidak
2451,137,Renew,0,0,1,109.8,120,39,11.53,11.9,Tidak
2452,182,Renew,0,0,2,279.5,118,65,10.16,10.7,Ya
2453,135,Renew,0,0,1,173.4,107,49,11.1,13.7,Tidak
2454,134,Renew,1,2.7,1,214.4,93,82,10.59,10,Tidak
2455,45,Renew,0,0,1,96.1,103,38,12.34,9.7,Tidak
2456,129,Renew,0,0,1,101.4,145,39,12.46,7.1,Tidak
2457,142,Renew,0,0.2,4,232.5,74,57,9.09,10.4,Tidak
2458,130,Renew,1,3.29,1,174.5,120,81.9,10.88,12.2,Tidak
2459,163,Renew,1,2.38,1,224,126,81.8,11.68,8.8,Tidak
2460,105,Renew,0,0.4,4,211.1,99,55,8.84,14.7,Tidak
2461,119,Renew,0,0,2,109.2,96,32,7.66,9.8,Tidak
2462,78,Renew,0,0,0,220,95,53,9,11.5,Tidak
2463,92,Renew,0,0.27,2,181.4,98,47.7,8.23,10.9,Tidak
2464,146,Renew,1,2.73,2,180.7,82,73.3,8.69,10.1,Tidak
2465,125,Renew,1,2.54,1,96.5,109,54.4,7.29,9.4,Tidak
2466,88,Renew,0,0,3,183.5,93,46,8.53,8.3,Tidak
2467,83,Renew,1,2.84,0,107.9,90,59.4,7.02,10.5,Tidak
2468,3,NotRenew,0,0.26,1,161,96,51.6,12.25,7.7,Tidak
2469,152,NotRenew,1,1.16,1,146.8,128,61.6,14.28,4.3,Ya
2470,48,Renew,0,0,3,149.2,146,40,8.1,8.3,Tidak
2471,189,Renew,0,0.25,3,227.8,124,56.5,8.48,5.6,Tidak
2472,95,Renew,1,2,0,160.3,87,65,10.12,7.4,Tidak
2473,129,Renew,0,0.23,1,137.8,120,45.3,11.29,10.2,Ya
2474,66,Renew,1,2.3,0,141.7,87,70,13.42,8.5,Tidak
2475,80,Renew,1,2.51,0,196.4,115,72.1,7.52,9.3,Tidak
2476,1,Renew,0,0,1,175.2,74,43,7.59,5.3,Tidak
2477,84,Renew,0,0,1,146.8,133,40,8.59,9.9,Tidak
2478,96,Renew,0,0,1,173.9,111,54,14.37,9.1,Tidak
2479,123,Renew,1,3.56,1,305.2,80,101.6,7.83,13.2,Tidak
2480,116,NotRenew,1,3.16,3,162.3,91,83.6,13.97,11.7,Ya
2481,105,NotRenew,0,0.31,3,150,106,54.1,14.69,10.3,Tidak
2482,80,Renew,0,0.24,1,197.5,114,54.4,10.35,11.3,Tidak
2483,157,Renew,0,0,2,240.2,67,54,7.65,10.2,Tidak
2484,67,Renew,1,3.48,2,186.2,117,91.8,14.34,12.9,Tidak
2485,141,Renew,1,3.32,0,116.9,127,77.2,13.83,12.3,Tidak
2486,79,Renew,1,3.24,1,236.7,95,95.4,13.18,12,Tidak
2487,76,Renew,0,0,0,173.2,93,41,6.56,5.4,Tidak
2488,111,Renew,0,0.25,0,152.2,114,40.5,6.86,9.8,Tidak
2489,94,Renew,0,0,0,181.3,135,47,9.12,6.7,Tidak
2490,143,Renew,0,0,4,167.8,72,47,10.55,10.5,Ya
2491,109,Renew,0,0,1,175.4,125,52,12.54,9.8,Tidak
2492,138,Renew,0,0.28,2,87.6,112,40.8,13.35,9.8,Tidak
2493,73,Renew,0,0,0,203.3,45,47,7.1,8.5,Tidak
2494,21,Renew,0,0,5,92.6,95,30,8.1,11.3,Ya
2495,148,Renew,1,2.19,1,262.9,135,79.9,7.48,8.1,Tidak
2496,103,Renew,0,0,1,160.8,91,41,7.79,8.5,Tidak
2497,143,Renew,1,2.11,1,141.8,116,60.1,8.37,7.8,Tidak
2498,79,Renew,1,1.13,2,50.6,62,37.3,10.07,4.2,Tidak
2499,89,Renew,0,0,1,134.9,59,37,7.8,10.2,Tidak
2500,120,Renew,0,0,1,252.1,110,63,11.31,13.8,Tidak
2501,121,Renew,1,2.59,1,215.5,95,83.9,12.09,9.6,Tidak
2502,101,Renew,0,0,0,124.8,66,44,12.86,13.4,Tidak
2503,115,Renew,0,0,2,178.7,114,54,13.55,16.4,Tidak
2504,168,Renew,0,0.37,2,183.2,131,50.7,8.96,9.9,Tidak
2505,90,Renew,0,0,1,167.5,96,41,6.96,13,Tidak
2506,70,Renew,0,0.3,3,147.1,105,46,10,12.5,Tidak
2507,138,Renew,0,0.18,1,230.1,107,59.8,10.6,13.2,Tidak
2508,43,Renew,0,0,0,135.8,125,37,8.16,12.6,Tidak
2509,117,Renew,1,2.35,2,205.7,98,70.5,6.81,8.7,Tidak
2510,108,Renew,0,0,2,73.8,105,25,7.17,10.9,Tidak
2511,118,Renew,0,0,2,189.3,119,53,11.68,10,Tidak
2512,169,Renew,0,0,3,147.2,115,39,8.1,7.2,Tidak
2513,62,Renew,1,2.75,0,137.3,95,66.5,9.21,10.2,Tidak
2514,86,Renew,0,0.17,2,70.7,125,31.7,10.55,0,Tidak
2515,44,Renew,0,0.35,0,204.6,117,56.5,10.26,10.7,Tidak
2516,111,Renew,0,0,5,123.1,88,40,10.7,12,Ya
2517,127,Renew,1,3.29,2,129.7,115,68.9,8.04,12.2,Tidak
2518,151,NotRenew,0,0.26,0,198.7,70,54.6,10.48,12.4,Tidak
2519,53,Renew,0,0,2,145.1,116,45,11.69,7.9,Tidak
2520,15,Renew,0,0,2,135.2,101,36,7.63,8.4,Tidak
2521,123,Renew,1,2.11,1,124.7,105,64.1,12.52,7.8,Tidak
2522,137,Renew,0,0,1,215.9,76,50,7.27,12.1,Tidak
2523,106,Renew,0,0,2,119.2,142,40,11.42,8.4,Tidak
2524,88,Renew,0,0.26,3,144.3,116,40.6,7.82,7.8,Tidak
2525,106,Renew,0,0,1,235.2,121,59,11.03,11.8,Tidak
2526,95,Renew,0,0.13,0,174,57,55.3,14.06,9.7,Tidak
2527,57,NotRenew,0,0,0,115,65,30,6.12,6.4,Ya
2528,184,Renew,0,0.21,2,151.7,93,43.1,8.93,13.1,Tidak
2529,109,Renew,0,0.37,3,153.1,102,49.7,11.71,9.9,Tidak
2530,127,Renew,0,0.27,2,218.6,93,52.7,7.5,9.2,Tidak
2531,82,Renew,0,0.38,2,265.2,122,64.8,8.94,10.7,Tidak
2532,180,Renew,0,0.4,1,143.3,134,44,9.03,10.1,Tidak
2533,174,Renew,0,0.21,2,190.3,98,56.1,12.64,7.2,Tidak
2534,92,Renew,0,0,2,184.7,60,54,13.1,12.3,Ya
2535,81,Renew,0,0,1,115.3,99,39,11.24,18,Tidak
2536,125,Renew,0,0.32,2,113,108,37.2,8.46,9.2,Ya
2537,119,Renew,0,0,0,294.2,100,70,11.63,9,Ya
2538,122,Renew,0,0,3,215.6,86,51,8.39,6.4,Tidak
2539,34,Renew,0,0,1,128.8,80,40,10.44,14,Tidak
2540,138,NotRenew,1,2.89,3,211.2,117,91.9,15.63,10.7,Ya
2541,90,Renew,1,3.48,1,71.2,82,62.8,9.08,12.9,Tidak
2542,73,Renew,0,0.22,2,94.9,121,40.2,12.66,14.2,Tidak
2543,19,Renew,0,0,1,259.4,116,68,13.49,9.5,Ya
2544,120,Renew,1,1.86,1,215.8,123,79.6,14.26,6.9,Tidak
2545,160,Renew,0,0,3,97.5,113,40,13.41,13.2,Tidak
2546,141,Renew,0,0,0,146.5,121,40,8.5,8.2,Tidak
2547,90,Renew,0,0.32,2,157.9,72,50.2,11.7,12.2,Tidak
2548,72,Renew,0,0.31,2,139.9,117,46.1,11.18,12.7,Tidak
2549,117,Renew,1,3.21,1,153.2,112,81.1,13.17,11.9,Tidak
2550,79,NotRenew,0,0.31,2,103.5,134,48.1,15.97,8.4,Tidak
2551,87,Renew,0,0.43,1,185.8,119,52.3,9.62,6.6,Tidak
2552,102,Renew,0,0,1,129.5,56,53,17.71,10.9,Tidak
2553,49,Renew,0,0.15,1,236.6,91,60.5,11.05,8.9,Tidak
2554,67,Renew,0,0.34,6,260.4,107,65.4,10.41,10,Tidak
2555,107,Renew,0,0,2,167.3,100,43,8.2,6.7,Tidak
2556,190,Renew,0,0.17,2,182.2,101,51.7,10.62,9.3,Tidak
2557,118,Renew,0,0,2,113,80,32,7.51,10.8,Tidak
2558,120,Renew,0,0.21,0,185.7,133,54.1,11.76,16.9,Tidak
2559,94,Renew,0,0,0,136.2,114,38,8.26,9.6,Tidak
2560,115,Renew,1,3.11,1,222.6,81,86.1,9.52,11.5,Tidak
2561,61,Renew,0,0,1,197.3,67,57,13.23,9,Tidak
2562,143,Renew,1,2.08,1,141.4,130,60.8,9.32,7.7,Tidak
2563,110,Renew,0,0.33,1,208,69,47.3,4.76,8,Tidak
2564,104,Renew,0,0.24,1,118.5,92,38.4,8.89,12.1,Tidak
2565,16,Renew,0,0,1,153.2,65,46,11.49,10.7,Tidak
2566,183,Renew,0,0,0,108.3,87,35,9.18,13.5,Tidak
2567,147,Renew,0,0.25,2,168.6,92,47.5,9.39,14.4,Tidak
2568,58,Renew,0,0,2,247.2,116,68,15.19,9.3,Ya
2569,102,NotRenew,0,0,3,224.2,81,59,12.17,12,Tidak
2570,123,Renew,0,0,3,166.9,98,48,11.09,12.8,Tidak
2571,64,Renew,1,2.3,1,118.4,100,56,7.21,8.5,Tidak
2572,103,Renew,0,0,2,190.9,62,52,11.33,7.8,Tidak
2573,152,Renew,0,0,1,317.8,60,68,7.65,10.4,Ya
2574,124,Renew,0,0,1,312,112,69,9,12.8,Ya
2575,97,Renew,0,0,1,146,121,43,10.15,13.3,Tidak
2576,131,Renew,0,0,1,131.6,95,38,8.97,15.5,Ya
2577,57,Renew,1,3,2,193.4,105,83,11.58,11.1,Tidak
2578,157,Renew,0,0,2,185.1,92,50,10.65,8.5,Tidak
2579,194,Renew,0,0,0,193.3,106,48,8.45,11.8,Tidak
2580,66,Renew,0,0,1,146.4,107,42,9.83,7.8,Tidak
2581,155,Renew,0,0,0,71.2,90,38,15.22,8.6,Tidak
2582,123,Renew,0,0,4,123.2,104,38,9.5,12.9,Ya
2583,116,Renew,0,0.35,2,205,90,50.5,7.05,7.5,Tidak
2584,63,Renew,0,0,1,128.7,78,43,12.04,12.8,Tidak
2585,64,Renew,0,0,3,216.9,78,55,10.55,11.4,Tidak
2586,96,Renew,0,0,3,150,122,45,10.93,9.8,Tidak
2587,53,Renew,0,0,1,164.1,106,46,10.3,11.4,Tidak
2588,105,Renew,0,0.17,3,212,113,57.7,11.33,8.9,Tidak
2589,53,Renew,1,3.24,2,167.3,99,77.4,9.74,12,Tidak
2590,101,Renew,0,0,1,154.4,130,45,10.86,13.9,Tidak
2591,129,Renew,1,2.51,3,177.3,95,74.1,10.59,9.3,Tidak
2592,122,Renew,0,0,1,231.2,141,63,13.39,8.8,Ya
2593,163,Renew,0,0,5,202.9,100,50,8.93,12.8,Tidak
2594,93,Renew,0,0,0,149.6,120,43,10.04,14.3,Tidak
2595,115,NotRenew,0,0,1,345.3,81,76,10.17,11.8,Ya
2596,25,Renew,0,0,1,264.9,80,69,14.06,8.4,Ya
2597,73,Renew,0,0,1,122,92,33,6.92,5.8,Tidak
2598,120,Renew,0,0,2,177.2,88,54,13.52,14,Tidak
2599,196,Renew,0,0.36,1,133.1,80,44.6,10.33,10.3,Tidak
2600,97,Renew,0,0,0,225.1,90,63,13.98,8.8,Ya
2601,148,Renew,0,0,1,208.4,120,51,8.72,11.2,Tidak
2602,85,Renew,1,3.11,1,173.1,107,82.1,12.36,11.5,Tidak
2603,86,NotRenew,0,0,2,162.4,131,42,8.35,11.4,Ya
2604,78,Renew,1,1.73,2,281.2,93,80.3,8.91,6.4,Tidak
2605,106,Renew,0,0,3,208.3,89,50,8.47,15.9,Tidak
2606,147,Renew,1,3.81,2,243.4,126,103.1,13.69,14.1,Tidak
2607,145,Renew,0,0,1,224.2,89,65,15.75,16.1,Ya
2608,91,Renew,0,0,3,189.3,100,53,11.97,9.9,Tidak
2609,81,Renew,1,1.81,4,168.3,124,70.1,13.55,6.7,Tidak
2610,116,Renew,1,2.89,1,232.9,90,81.9,7.61,10.7,Tidak
2611,69,Renew,1,1.59,1,155,98,54.9,7.12,5.9,Tidak
2612,135,Renew,0,0,0,154.4,130,44,10.19,11.8,Tidak
2613,73,Renew,0,0,2,234.7,102,57,9.79,8.4,Tidak
2614,48,Renew,0,0,1,240,88,53,7.05,7.1,Tidak
2615,125,NotRenew,0,0.3,0,298.4,78,77,13.53,12.2,Ya
2616,100,Renew,0,0,1,166,102,49,11.81,10.9,Tidak
2617,165,Renew,1,4.32,0,111.6,140,81.2,10.67,16,Tidak
2618,64,Renew,0,0,2,174.5,98,45,9.01,10.7,Tidak
2619,116,NotRenew,1,1.86,1,175.5,137,66.6,10.53,6.9,Tidak
2620,147,NotRenew,1,3,3,157.5,109,73,9.48,11.1,Ya
2621,115,Renew,0,0,1,206.2,113,51,8.82,11,Tidak
2622,84,Renew,1,2.03,4,207.5,138,73.3,10.05,7.5,Tidak
2623,86,Renew,1,3.13,4,144.8,105,74.3,10.31,11.6,Tidak
2624,134,Renew,0,0,2,258.8,85,56,6.48,10.9,Tidak
2625,105,Renew,0,0,0,226.9,106,55,9.11,11.6,Ya
2626,88,Renew,0,0,2,152.9,119,41,8.56,12,Tidak
2627,90,Renew,1,3.4,2,156.7,51,81,11.83,12.6,Tidak
2628,86,Renew,0,0,1,150.8,85,51,14.8,12.5,Tidak
